val/generations,_step,_runtime,val/HuggingFaceH4/MATH-500/test_score/unknown,val/HuggingFaceH4/MATH-500/1_length/unknown,val/HuggingFaceH4/MATH-500/length/unknown,val/HuggingFaceH4/MATH-500/test_score/,val/HuggingFaceH4/MATH-500/reward/unknown,val/HuggingFaceH4/MATH-500/0_length/mean,val/HuggingFaceH4/MATH-500/0_length/unknown,val/HuggingFaceH4/MATH-500/length/mean,val/HuggingFaceH4/MATH-500/1_length/mean,_timestamp,val/HuggingFaceH4/MATH-500/reward/mean,timing_s/ref,critic/advantages/max,critic/score/under_2k,critic/rewards/max,timing_s/step,critic/score/under_8k,critic/advantages/mean,critic/score/min,perf/max_memory_reserved_gb,critic/returns/min,critic/score/mean,timing_per_token_ms/adv,perf/max_memory_allocated_gb,prompt_length/min,perf/mfu/actor,timing_s/adv,actor/kl_coef,difficulty/verification/unknown,response_length/mean,global_seqlen/balanced_max,prompt_length/mean,timing_s/old_log_prob,critic/rewards/mean,timing_s/update_actor,timing_s/gen,actor/ppo_kl,global_seqlen/minmax_diff,timing_per_token_ms/ref,actor/entropy,actor/pg_clipfrac,difficulty/1_length/unknown,difficulty/1_verification/unknown,difficulty/0_length/unknown,difficulty/zero_advantage_ratio/unknown,critic/advantages/min,perf/total_num_tokens,critic/score/under_16k,actor/pg_loss,global_seqlen/balanced_min,critic/rewards/min,critic/returns/mean,critic/returns/max,perf/throughput,global_seqlen/mean,response_length/min,prompt_length/clip_ratio,actor/pg_clipfrac_lower,steps/steps,critic/score/under_4k,difficulty/0_verification/unknown,difficulty/length/unknown,prompt_length/max,response_length/clip_ratio,global_seqlen/max,timing_per_token_ms/update_actor,actor/lr,steps/compute_matched_steps,critic/score/max,perf/time_per_step,timing_per_token_ms/gen,actor/kl_loss,perf/cpu_memory_used_gb,response_length/max,global_seqlen/min,actor/grad_norm,difficulty/reward/unknown,timing_s/save_checkpoint,timing_s/testing
,346,47971.721900845,,,,,,,,,,1779979592.0050316,,8.187332464003703,2.4748666286468506,0.8359375,1.0,124.3387897490029,0.8359375,-0.0037517377641052008,0.0,213.111328125,-2.4748666286468506,0.8359375,0.0002777503421519413,165.21657943725586,34.0,0.0,0.1909669699962251,0.001,2.392578125,1265.009765625,687549.0,77.859375,8.04457325599651,0.8359375,29.706129849000718,78.16544815000088,6.192880391608924e-05,0.0,0.011907998504839222,0.11816441030664877,0.0009172892492973584,1143.4135514018692,1.602803738317757,1884.5714285714287,0.8125,-2.4748666286468506,687549.0,0.8359375,0.0037474645068868995,687549.0,0.0,-0.0037517377641052008,2.4748666286468506,5529.642048052134,687549.0,327.0,0.0,0.0,346.0,0.8359375,6.416666666666667,1265.009765625,273.0,0.205078125,687549.0,0.043205836746182044,1e-06,260251479.0,1.0,124.3387897490029,0.12068435759667259,0.10078489780426025,36.18155288696289,2048.0,687549.0,0.2876874506473541,0.8359375,,
,347,48103.550598705,,,,,,,,,,1779979725.7367759,,9.170743183000013,2.4748666286468506,0.75,1.0,133.45475880799495,0.75,-0.0034998906776309013,0.0,213.111328125,-2.4748666286468506,0.75,0.00027225154544063693,165.21657943725586,38.0,0.0,0.20800589799910085,0.001,2.984375,1388.041015625,764021.0,104.1875,8.978254784000455,0.75,33.21369054499519,81.83986146099778,5.8738001171150246e-05,0.0,0.012003260621108599,0.13196323573589325,0.0011274792486801744,1231.96875,2.0338541666666665,1856.2578125,0.734375,-2.4748666286468506,764021.0,0.75,0.0036387189477682116,764021.0,0.0,-0.0034998906776309013,2.4748666286468506,5724.943844821736,764021.0,388.0,0.0,1.439936604583636e-06,347.0,0.75,5.8359375,1388.041015625,438.0,0.29296875,764021.0,0.04347222202661339,1e-06,260899164.0,1.0,133.45475880799495,0.11515760529888794,0.11211708933115005,36.18281555175781,2048.0,764021.0,0.2969026565551758,0.75,,
,348,48252.134657786,,,,,,,,,,1779979857.5650067,,8.929975920000288,2.4748666286468506,0.705078125,1.0,131.58463131099415,0.705078125,-0.0030995842535048723,0.0,213.111328125,-2.4748666286468506,0.705078125,0.0002677263168465935,165.21657943725586,36.0,0.0,0.19957256699854042,0.001,3.01953125,1381.318359375,745435.0,74.609375,8.991835695996997,0.705078125,32.892700809003145,80.52533980900625,7.2962163055005176e-06,0.0,0.011979550088203918,0.12375151521215837,0.0005024239532455491,1211.207756232687,1.811634349030471,1788.0066225165563,0.78125,-2.4748666286468506,745435.0,0.705078125,0.0032338874492173395,745435.0,0.0,-0.0030995842535048723,2.4748666286468506,5665.061280889248,745435.0,463.0,0.0,0.0,348.0,0.705078125,5.9072847682119205,1381.318359375,250.0,0.328125,745435.0,0.04412551169317666,1e-06,261609841.0,1.0,131.58463131099415,0.11385938168926348,0.10509207844734192,36.18512725830078,2048.0,745435.0,0.2397496998310089,0.705078125,,
,349,48384.56248038,,,,,,,,,,1779980006.145434,,10.134798375001992,2.4748666286468506,0.677734375,1.0,145.67194485800428,0.677734375,-0.013867388479411602,0.0,213.111328125,-2.4748666286468506,0.677734375,0.00028623883904536803,165.21657943725586,35.0,0.0,0.24163452699576737,0.001,3.400390625,1551.365234375,844171.0,97.40625,10.293518847000087,0.677734375,36.93455945599999,87.96553460899304,5.57214544069548e-05,0.0,0.012005622527902512,0.13337887437255294,0.0005875912643710359,1339.8962536023055,2.089337175792507,1996.090909090909,0.671875,-2.4748666286468506,844171.0,0.677734375,0.01393035152081952,844171.0,0.0,-0.013867388479411602,2.4748666286468506,5795.0142755550305,844171.0,563.0,0.0,0.0,349.0,0.677734375,6.157575757575757,1551.365234375,319.0,0.3828125,844171.0,0.04375246183060066,1e-06,262317076.0,1.0,145.67194485800428,0.11074612281898005,0.0956164076924324,36.031150817871094,2048.0,844171.0,0.24853919446468353,0.677734375,,
,350,48514.635826438,,,,,,,,,,1779980138.577601,,9.24528129799728,2.4748666286468506,0.8203125,1.0,132.17800053099927,0.8203125,-0.00198066933080554,0.0,213.111328125,-2.4748666286468506,0.8203125,0.00027213002061896545,165.21657943725586,32.0,0.0,0.2105491739930585,0.001,2.41015625,1428.0390625,773708.0,83.109375,9.085674225003459,0.8203125,34.09105405099399,79.50120652500482,5.027555149202575e-05,0.0,0.011949315889194994,0.12485921538124482,0.0003375008733807287,1306.5119047619048,1.8428571428571427,1982.8369565217392,0.78125,-2.4748666286468506,773708.0,0.8203125,0.002064855866289387,773708.0,0.0,-0.00198066933080554,2.4748666286468506,5853.530821254516,773708.0,456.0,0.0,0.0,350.0,0.8203125,5.0,1428.0390625,282.0,0.310546875,773708.0,0.04406191231187217,1e-06,263111375.0,1.0,132.17800053099927,0.10873357604260216,0.09464816749095917,36.058021545410156,2048.0,773708.0,0.18153603374958038,0.8203125,,
,351,48643.950166866,,,,,,,,,,1779980268.6517699,,8.769543973998225,2.4748666286468506,0.80859375,1.0,129.83757451499696,0.80859375,-0.0040418305434286594,0.0,213.111328125,-2.4748666286468506,0.80859375,0.0002731579953183732,165.21657943725586,34.0,0.0,0.1996861430015997,0.001,2.474609375,1351.8515625,731028.0,75.9375,9.534454207001545,0.80859375,32.24378973700368,79.04659847300354,1.0994729603660982e-05,0.0,0.01199618068527912,0.11975352498500244,0.0007599041652966938,1228.7850241545893,1.6521739130434783,1871.7448979591836,0.8125,-2.4748666286468506,731028.0,0.80859375,0.004058985019345646,731028.0,0.0,-0.0040418305434286594,2.4748666286468506,5630.3269891687805,731028.0,379.0,0.0,1.473240010217642e-06,351.0,0.80859375,5.948979591836735,1351.8515625,340.0,0.259765625,731028.0,0.0441074620083002,1e-06,263842531.0,1.0,129.83757451499696,0.11420476324861668,0.11442667990922928,36.13542175292969,2048.0,731028.0,0.25468817353248596,0.80859375,,
,352,48772.107748157,,,,,,,,,,1779980397.9656096,,9.39759853400028,2.4748666286468506,0.822265625,1.0,129.0714570259952,0.822265625,-0.0026576968375593424,0.0,213.111328125,-2.4748666286468506,0.822265625,0.0002735419022984451,165.21657943725586,39.0,0.0,0.20281791700108442,0.001,2.18359375,1363.083984375,741451.0,85.0625,8.6488730150013,0.822265625,32.12098550600058,78.65729110300163,-3.911078048683218e-06,0.0,0.01267460497591922,0.1262399119635423,0.000617550056631444,1244.3064133016628,1.7790973871733966,1912.5934065934066,0.75,-2.4748666286468506,741451.0,0.822265625,0.002622742399883767,741451.0,0.0,-0.0026576968375593424,2.4748666286468506,5744.500117099249,741451.0,431.0,0.0,0.0,352.0,0.822265625,4.054945054945055,1363.083984375,338.0,0.234375,741451.0,0.04332179133348067,1e-06,264534679.0,1.0,129.0714570259952,0.11270583723862855,0.09993226081132889,36.12937927246094,2048.0,741451.0,0.2726565897464752,0.822265625,,
,353,48908.805471374,,,,,,,,,,1779980526.1227734,,8.746189185003459,2.4748666286468506,0.798828125,1.0,127.92004929500399,0.798828125,0.003102353774011135,0.0,213.111328125,-2.4748666286468506,0.798828125,0.00027630327543823444,165.21657943725586,35.0,0.0,0.20213408199924743,0.001,2.357421875,1340.29296875,731566.0,88.546875,9.166374393003935,0.798828125,31.650529350001307,78.11155682199751,2.7457097609800733e-05,0.0,0.011955434212365609,0.11767279000385948,0.001158227835295965,1236.4669926650367,1.7726161369193154,1752.5728155339805,0.796875,-2.4748666286468506,731566.0,0.798828125,-0.0030990832930673723,731566.0,0.0,0.003102353774011135,2.4748666286468506,5718.931504731462,731566.0,410.0,0.0,1.4437410636278598e-06,353.0,0.798828125,4.679611650485437,1340.29296875,307.0,0.224609375,731566.0,0.04326407918082758,1e-06,265232578.0,1.0,127.92004929500399,0.11382707958264358,0.0919099822640419,36.13383102416992,2048.0,731566.0,0.2737475633621216,0.798828125,,
,354,49036.887866966,,,,,,,,,,1779980662.8206344,,9.368145118001848,2.4748666286468506,0.689453125,1.0,136.44447711300018,0.689453125,-0.001936400425620377,0.0,213.111328125,-2.4748666286468506,0.689453125,0.0002704966595883884,165.21657943725586,32.0,0.0,0.21122840700263623,0.001,2.734375,1431.349609375,780891.0,93.828125,9.152361299005861,0.689453125,34.50481014199613,83.16361245599546,4.2899531308648875e-05,0.0,0.011996738492314354,0.13530124785999456,0.0011954247869046715,1281.6260623229462,1.8696883852691217,1763.754716981132,0.765625,-2.4748666286468506,780891.0,0.689453125,0.0019490227568894625,780891.0,0.0,-0.001936400425620377,2.4748666286468506,5723.1411378658,780891.0,545.0,0.0,1.3676447755036254e-06,354.0,0.689453125,4.654088050314465,1431.349609375,388.0,0.322265625,780891.0,0.04418646154456401,1e-06,265918808.0,1.0,136.44447711300018,0.11347956468094532,0.09932728856801987,36.13286590576172,2048.0,780891.0,0.25972703099250793,0.689453125,,
,355,49174.547754582,,,,,,,,,,1779980790.9023173,,8.537692928999604,1.6201815605163574,0.8203125,1.0,127.8481034370052,0.8203125,-0.0057144868187606335,0.0,213.111328125,-2.4748666286468506,0.8203125,0.0002786543942744315,165.21657943725586,35.0,0.0,0.19946276600239798,0.001,2.57421875,1304.841796875,715807.0,93.21875,8.685634210996795,0.8203125,30.981549783995433,79.4006524840006,4.428273551520365e-06,0.0,0.011927367193949772,0.12820742311684982,0.0008606546603993553,1179.3761904761905,1.7738095238095237,1877.6195652173913,0.84375,-2.4748666286468506,715807.0,0.8203125,0.0061105167614701,715807.0,0.0,-0.0057144868187606335,1.6201815605163574,5598.886340560388,715807.0,448.0,0.0,0.0,355.0,0.8203125,6.228260869565218,1304.841796875,428.0,0.22265625,715807.0,0.043281987720147234,1e-06,266651659.0,1.0,127.8481034370052,0.11884919670278606,0.10414693504571915,36.1339225769043,2048.0,715807.0,0.28492578864097595,0.8203125,,
,356,49299.988246723,,,,,,,,,,1779980928.5640748,,9.57462158799899,1.20761239528656,0.814453125,1.0,137.40929734000383,0.814453125,-0.005109352525323629,0.0,213.111328125,-2.4748666286468506,0.814453125,0.0002647841253628419,165.21657943725586,37.0,0.0,0.21204230500006815,0.001,2.419921875,1471.5859375,800812.0,92.5,9.532852602002094,0.814453125,34.77102872500109,83.27415511100116,-1.334611137281172e-05,0.0,0.011956141501374843,0.13168581545352936,0.0008251885045319796,1358.21103117506,1.815347721822542,1969.2421052631578,0.734375,-2.4748666286468506,800812.0,0.814453125,0.00524708840996027,800812.0,0.0,-0.005109352525323629,1.20761239528656,5827.931701145963,800812.0,491.0,0.0,0.0,356.0,0.814453125,5.073684210526316,1471.5859375,357.0,0.30859375,800812.0,0.043419714895632296,1e-06,267319738.0,1.0,137.40929734000383,0.11052350396707576,0.10414254665374756,36.130088806152344,2048.0,800812.0,0.2555093467235565,0.814453125,,
,357,49433.084983519,,,,,,,,,,1779981054.0029187,,8.411883050001052,2.4748666286468506,0.84375,1.0,125.11584304799908,0.84375,-0.007510410621762276,0.0,213.111328125,-2.4748666286468506,0.84375,0.00029607042032153474,165.21657943725586,31.0,0.0,0.20846762400469743,0.001,2.19140625,1297.802734375,704115.0,77.421875,8.36752977300057,0.84375,30.36779295499582,77.71720649100462,6.72419204502975e-05,0.0,0.011946745986097514,0.11801616237922148,0.0003664865904614668,1195.712962962963,1.599537037037037,1849.0875,0.8125,-2.4748666286468506,704115.0,0.84375,0.007762447877956385,704115.0,0.0,-0.007510410621762276,2.4748666286468506,5627.70455640758,704115.0,498.0,0.0,0.0,357.0,0.84375,5.3875,1297.802734375,319.0,0.203125,704115.0,0.0431290243142041,1e-06,268073190.0,1.0,125.11584304799908,0.11696031677791432,0.10303639620542526,36.13683319091797,2048.0,704115.0,0.19007845222949982,0.84375,,
,358,49566.565452184,,,,,,,,,,1779981187.099898,,9.372150562005118,2.4748666286468506,0.712890625,1.0,132.85180053699878,0.712890625,-0.002651025541126728,0.0,213.111328125,-2.4748666286468506,0.712890625,0.0002681855739337865,165.21657943725586,35.0,0.0,0.2102531989949057,0.001,3.119140625,1433.203125,783984.0,98.015625,9.21864062599343,0.712890625,33.971661392002716,80.03514282800461,2.582652792625595e-05,0.0,0.011954517645774808,0.1312239345908165,0.0009456899447832256,1223.2657534246575,1.5972602739726027,1954.4761904761904,0.828125,-2.4748666286468506,783984.0,0.712890625,0.002800179868936539,783984.0,0.0,-0.002651025541126728,2.4748666286468506,5901.192131616335,783984.0,411.0,0.0,0.0,358.0,0.712890625,6.8979591836734695,1433.203125,418.0,0.326171875,783984.0,0.04333208508337251,1e-06,268737665.0,1.0,132.85180053699878,0.10906942331426085,0.09012389183044434,36.13542175292969,2048.0,783984.0,0.2300230860710144,0.712890625,,
,359,49697.69307279,,,,,,,,,,1779981320.5810382,,9.901462318994163,2.4748666286468506,0.787109375,1.0,133.23603381600697,0.787109375,-0.006734705995768309,0.0,213.111328125,-2.4748666286468506,0.787109375,0.00026248377002252517,165.21657943725586,39.0,0.0,0.20508696899923962,0.001,2.626953125,1435.0390625,781332.0,91.0,9.179855417001818,0.787109375,33.94063660500251,79.96622156600642,4.912868611427257e-05,0.0,0.012672541658340069,0.12924305468797684,0.0008496836671838537,1312.2630272952854,1.7990074441687345,1888.9724770642201,0.65625,-2.4748666286468506,781332.0,0.787109375,0.006353096105158329,781332.0,0.0,-0.006734705995768309,2.4748666286468506,5864.269429387134,781332.0,415.0,0.0,1.3557483907788993e-06,359.0,0.787109375,5.6880733944954125,1435.0390625,396.0,0.306640625,781332.0,0.04343945544915927,1e-06,269471465.0,1.0,133.23603381600697,0.10883608019980731,0.09769562631845474,36.13533020019531,2048.0,781332.0,0.2580432891845703,0.787109375,,
,360,49821.425609326,,,,,,,,,,1779981451.7090569,,9.175056970998412,2.4748666286468506,0.74609375,1.0,130.8892891699943,0.74609375,0.0007798764854669571,0.0,213.111328125,-2.4748666286468506,0.74609375,0.00026557636995502864,165.21657943725586,31.0,0.0,0.20367184600036126,0.001,2.482421875,1414.408203125,766905.0,83.453125,8.993517595001322,0.74609375,33.214928907000285,79.25975047599786,-6.62361324733259e-05,0.0,0.011963746449688568,0.1264889637629191,0.0009408381047251169,1242.5104712041884,1.6858638743455496,1919.5230769230768,0.703125,-2.4748666286468506,766905.0,0.74609375,-0.0007798072183504701,766905.0,0.0,0.0007798764854669571,2.4748666286468506,5859.188363411245,766905.0,453.0,0.0,0.0,360.0,0.74609375,4.823076923076923,1414.408203125,455.0,0.3203125,766905.0,0.04331035644180216,1e-06,270206205.0,1.0,130.8892891699943,0.10944803615137992,0.0968090370297432,36.135948181152344,2048.0,766905.0,0.2931143343448639,0.74609375,,
,361,49952.706838704,,,,,,,,,,1779981575.4410875,,8.520364438998513,2.4748666286468506,0.83203125,1.0,123.50123825999617,0.83203125,-0.0047189537435770035,0.0,213.111328125,-2.4748666286468506,0.83203125,0.00027459874574843965,165.21657943725586,35.0,0.0,0.19612062100350158,0.001,1.912109375,1312.0625,714208.0,82.875,8.3903106200014,0.83203125,30.727117621005164,75.62417943600303,-5.816519396003886e-05,0.0,0.011929808177727656,0.11553449488498947,0.0007211845989910547,1192.880281690141,1.5774647887323943,1902.4302325581396,0.78125,-2.4748666286468506,714208.0,0.83203125,0.004667918483557349,714208.0,0.0,-0.0047189537435770035,2.4748666286468506,5783.002746065115,714208.0,451.0,0.0,0.0,361.0,0.83203125,3.5697674418604652,1312.0625,453.0,0.2421875,714208.0,0.04302264553324125,1e-06,270930382.0,1.0,123.50123825999617,0.1125735058055111,0.11435209959745407,36.138710021972656,2048.0,714208.0,0.3220084011554718,0.83203125,,
,362,50085.369151161,,,,,,,,,,1779981706.722491,,9.319281140997191,2.4748666286468506,0.802734375,1.0,131.0344838279998,0.802734375,-0.0073990169912576675,0.0,213.111328125,-2.4748666286468506,0.802734375,0.00026473421193236725,165.21657943725586,36.0,0.0,0.20625892499811016,0.001,2.751953125,1439.431640625,779117.0,82.28125,9.142206470998644,0.802734375,34.217527656997845,78.10540179199597,-3.821253435262406e-05,0.0,0.011961337181703379,0.12927744865417481,0.0019238158687949181,1301.4452554744526,1.9416058394160585,2000.9405940594058,0.6875,-2.4748666286468506,779117.0,0.802734375,0.007551728126127272,779117.0,0.0,-0.0073990169912576675,2.4748666286468506,5945.892846212107,779117.0,440.0,0.0,0.0,362.0,0.802734375,6.0495049504950495,1439.431640625,282.0,0.31640625,779117.0,0.04391834301779816,1e-06,271602158.0,1.0,131.0344838279998,0.10597906046358355,0.09505827724933624,36.1381721496582,2048.0,779117.0,0.3147548735141754,0.802734375,,
,363,50213.107251124,,,,,,,,,,1779981839.3841052,,9.961335965999751,2.4748666286468506,0.70703125,1.0,132.41702340199845,0.70703125,-0.01061896700412035,0.0,213.111328125,-2.4748666286468506,0.70703125,0.0002934095758488562,165.21657943725586,35.0,0.0,0.23090746800153283,0.001,3.22265625,1446.6015625,786980.0,90.46875,9.257133013001294,0.70703125,34.193876589000865,78.73387719799939,3.1920235051075e-05,0.0,0.012657673595262587,0.14113413214683532,0.0011512871133163571,1266.7651933701657,1.8867403314917126,1880.6066666666666,0.734375,-2.4748666286468506,786980.0,0.70703125,0.010983276935294271,786980.0,0.0,-0.01061896700412035,2.4748666286468506,5943.1935545843335,786980.0,464.0,0.0,0.0,363.0,0.70703125,6.446666666666666,1446.6015625,308.0,0.310546875,786980.0,0.0434494861229013,1e-06,272339147.0,1.0,132.41702340199845,0.10630232117030675,0.09804772585630417,36.13957214355469,2048.0,786980.0,0.2910345196723938,0.70703125,,
,364,50343.917695068,,,,,,,,,,1779981967.1231399,,8.80999246200372,2.4748666286468506,0.791015625,1.0,127.50011809299758,0.791015625,-0.007854119874536991,0.0,213.111328125,-2.4748666286468506,0.791015625,0.0002939215398594273,165.21657943725586,35.0,0.0,0.21677330799866468,0.001,2.6328125,1343.548828125,737521.0,96.921875,8.618428964000486,0.791015625,31.931261954996444,77.88141232600174,-2.6648663428520944e-05,0.0,0.011945412350297443,0.12470602827227634,0.0006095720201973681,1212.6197530864197,1.6123456790123456,1839.1214953271028,0.765625,-2.4748666286468506,737521.0,0.791015625,0.007989651242837546,737521.0,0.0,-0.007854119874536991,2.4748666286468506,5784.473073680277,737521.0,376.0,0.0,2.940125736843228e-06,364.0,0.791015625,6.4953271028037385,1343.548828125,411.0,0.2421875,737521.0,0.04329539356167003,1e-06,273079807.0,1.0,127.50011809299758,0.11321667680772228,0.10101792961359024,36.138710021972656,2048.0,737521.0,0.2882114052772522,0.791015625,,
,365,50473.802589529,,,,,,,,,,1779982097.9330273,,9.226253212997108,2.4748666286468506,0.798828125,1.0,130.46502968199638,0.798828125,-0.0018991861725226045,0.0,213.111328125,-2.4748666286468506,0.798828125,0.0002688040239696401,165.21657943725586,35.0,0.0,0.20775056600541575,0.001,2.306640625,1382.63671875,772870.0,126.875,9.578803104996041,0.798828125,33.53174557600141,77.87717205399531,4.602490836987272e-05,0.0,0.011937652144600137,0.13646526038646697,0.0005057291002594866,1248.237163814181,1.4572127139364304,1916.3203883495146,0.8125,-2.4748666286468506,772870.0,0.798828125,0.002093134168535471,772870.0,0.0,-0.0018991861725226045,2.4748666286468506,5923.962933851635,772870.0,299.0,0.0,0.0,365.0,0.798828125,5.679611650485437,1382.63671875,453.0,0.2734375,772870.0,0.04338601003532472,1e-06,273767704.0,1.0,130.46502968199638,0.11000999004675073,0.1051960363984108,36.14718246459961,2048.0,772870.0,0.19248583912849426,0.798828125,,
,366,50600.815934717,,,,,,,,,,1779982227.8178139,,9.183622545999242,2.4748666286468506,0.75,1.0,129.6484501119994,0.75,-0.0032968553714454174,0.0,213.111328125,-2.4748666286468506,0.75,0.0002694869291740233,165.21657943725586,34.0,0.0,0.20618471899797441,0.001,2.626953125,1391.603515625,765101.0,102.734375,8.979275727004278,0.75,33.72158647899778,77.51270723500056,2.0132854691231234e-05,0.0,0.012003150624557073,0.1304866106559833,0.0009504671494748133,1233.2604166666667,1.5625,1866.6328125,0.71875,-2.4748666286468506,765101.0,0.75,0.0039033000163423517,765101.0,0.0,-0.0032968553714454174,2.4748666286468506,5901.350917338789,765101.0,320.0,0.0,1.363616471887023e-06,366.0,0.75,5.8203125,1391.603515625,459.0,0.32421875,765101.0,0.04407468619044777,1e-06,274475614.0,1.0,129.6484501119994,0.10878961185317713,0.1097332239151001,36.14595031738281,2048.0,765101.0,0.2484617382287979,0.75,,
,367,50731.421601378,,,,,,,,,,1779982354.831289,,8.913007073002518,2.4748666286468506,0.875,1.0,126.77212350800255,0.875,-0.0028669757302850485,0.0,213.111328125,-2.4748666286468506,0.875,0.00026923729299531624,165.21657943725586,33.0,0.0,0.2002592370045022,0.001,2.021484375,1365.59765625,743802.0,87.140625,8.856803909999144,0.875,32.13130120999995,76.62584021600196,-1.040016180316646e-05,0.0,0.011983037250508224,0.11238721975435813,0.00046851696727875,1287.267857142857,1.6763392857142858,1913.90625,0.78125,-2.4748666286468506,743802.0,0.875,0.0032244611841936908,743802.0,0.0,-0.0028669757302850485,2.4748666286468506,5867.236261551201,743802.0,530.0,0.0,0.0,367.0,0.875,4.4375,1365.59765625,348.0,0.22265625,743802.0,0.043198729245148504,1e-06,275188115.0,1.0,126.77212350800255,0.10959292694075963,0.10144305229187012,36.14324951171875,2048.0,743802.0,0.22361350059509277,0.875,,
,368,50860.274680663,,,,,,,,,,1779982485.4378166,,9.164031526001054,2.4748666286468506,0.794921875,1.0,130.3653204479997,0.794921875,-0.0103010768070817,0.0,213.111328125,-2.4748666286468506,0.794921875,0.0002679334192861062,165.21657943725586,41.0,0.0,0.20448919699992985,0.001,2.455078125,1397.548828125,763209.0,93.09375,8.972714282004745,0.794921875,33.097094393997395,78.88313671099604,-3.3942201116587967e-06,0.0,0.01200723723908006,0.12498668402433395,0.0009822707646526395,1251.9361179361179,1.769041769041769,1961.9714285714285,0.75,-2.4748666286468506,763209.0,0.794921875,0.010124430134892464,763209.0,0.0,-0.0103010768070817,2.4748666286468506,5854.386714022077,763209.0,474.0,0.0,1.3822654727846384e-06,368.0,0.794921875,5.114285714285714,1397.548828125,437.0,0.271484375,763209.0,0.04336570244061246,1e-06,275887301.0,1.0,130.3653204479997,0.1102420346882391,0.09995763748884201,36.14414596557617,2048.0,763209.0,0.26292684674263,0.794921875,,
,369,50997.799649856,,,,,,,,,,1779982614.2905877,,9.099087611997675,2.4748666286468506,0.759765625,1.0,128.61134820600273,0.759765625,-0.007670891936868429,0.0,213.111328125,-2.4748666286468506,0.759765625,0.0002756233298793241,165.21657943725586,33.0,0.0,0.20936375699966447,0.001,3.0703125,1395.455078125,759601.0,88.140625,9.45927028299775,0.759765625,33.06043292200047,76.74143367400393,-3.623634514345516e-05,0.0,0.011978772555588624,0.13500480322788158,0.0009951422580343205,1211.2210796915167,2.043701799485861,1978.1138211382113,0.640625,-2.4748666286468506,759601.0,0.759765625,0.007830916011395553,759601.0,0.0,-0.007670891936868429,2.4748666286468506,5906.173993163589,759601.0,507.0,0.0,2.7699356905941386e-06,369.0,0.759765625,6.317073170731708,1395.455078125,272.0,0.322265625,759601.0,0.04352341942941159,1e-06,276602846.0,1.0,128.61134820600273,0.10740984428243465,0.09036851674318314,36.14351272583008,2048.0,759601.0,0.28893959522247314,0.759765625,,
,370,51133.401063555,,,,,,,,,,1779982751.815783,,9.635237392001727,2.4748666286468506,0.712890625,1.0,137.2729304530003,0.712890625,-0.004161962773650885,0.0,213.111328125,-2.4748666286468506,0.712890625,0.00030236635011650023,165.21657943725586,34.0,0.0,0.24357423699984793,0.001,2.91015625,1485.96875,805560.0,87.390625,9.455692390998593,0.712890625,34.8926226850017,83.00117295399832,-3.6994555994169784e-05,0.0,0.011960918357418103,0.13399301707744599,0.001210177829489112,1291.613698630137,1.7424657534246575,1968.5510204081634,0.6875,-2.4748666286468506,805560.0,0.712890625,0.004375205039978027,805560.0,0.0,-0.004161962773650885,2.4748666286468506,5868.309194985888,805560.0,529.0,0.0,0.0,370.0,0.712890625,5.809523809523809,1485.96875,492.0,0.40625,805560.0,0.043314740906948826,1e-06,277317319.0,1.0,137.2729304530003,0.10909493616590388,0.09433022886514664,36.142520904541016,2048.0,805560.0,0.28478604555130005,0.712890625,,
,371,51264.335364977,,,,,,,,,,1779982887.4162946,,9.563355674996274,1.6201815605163574,0.744140625,1.0,135.3535195660006,0.744140625,-0.008815092965960503,0.0,213.111328125,-2.4748666286468506,0.744140625,0.0002628157320511693,165.21657943725586,33.0,0.0,0.20992117500281893,0.001,2.85546875,1473.552734375,798739.0,86.484375,9.386287870998785,0.744140625,34.627866281000024,81.52090310300264,2.34544207341969e-05,0.0,0.011973067140826068,0.13556130826473237,0.0009194590291008353,1287.6797900262468,1.7769028871391077,2014.145038167939,0.75,-2.4748666286468506,798739.0,0.744140625,0.00882637783885002,798739.0,0.0,-0.008815092965960503,1.6201815605163574,5901.132106214066,798739.0,462.0,0.0,0.0,371.0,0.744140625,5.99236641221374,1473.552734375,271.0,0.326171875,798739.0,0.043353168282755726,1e-06,278078135.0,1.0,135.3535195660006,0.10805213153133919,0.10758639127016068,36.14063262939453,2048.0,798739.0,0.23756176233291626,0.744140625,,
,372,51398.572046595,,,,,,,,,,1779983018.3507283,,9.088061273003404,2.4748666286468506,0.787109375,1.0,130.69234159799817,0.787109375,-0.003720414824783802,0.0,213.111328125,-2.4748666286468506,0.787109375,0.0002673449953333223,165.21657943725586,38.0,0.0,0.20256035199417965,0.001,2.369140625,1386.76953125,757674.0,93.0625,8.91929107800388,0.787109375,33.363338318995375,79.07337334100157,0.00010697872676246334,0.0,0.011994685409560581,0.12350071811427672,0.0010629668055723112,1218.9131513647642,1.5037220843672456,2007.3761467889908,0.8125,-2.4748666286468506,757674.0,0.787109375,0.0036362192089048526,757674.0,0.0,-0.003720414824783802,2.4748666286468506,5797.386371196561,757674.0,504.0,0.0,1.424842442550774e-06,372.0,0.787109375,5.568807339449541,1386.76953125,332.0,0.263671875,757674.0,0.0440338962654062,1e-06,278832594.0,1.0,130.69234159799817,0.11136687014419411,0.11180862039327621,36.14122772216797,2048.0,757674.0,0.268811970949173,0.787109375,,
